date	sample_id
2011-09-13	NSant_11_SS_0172
2011-10-03	NSant_11_SS_0268
2011-10-03	NSant_11_SS_0287
2011-09-13	NSant_11_SS_0607
2011-09-20	NSant_11_SS_0618
2011-09-27	NSant_11_SS_0655
NA	NSant_11_SS_0663
2011-09-27	NSant_11_SS_0665
2011-09-27	NSant_11_SS_0670
2011-09-27	NSant_11_SS_0671
2011-10-03	NSant_11_SS_0673
NA	NSant_11_SS_0679
2011-09-27	NSant_11_SS_0692
2011-10-03	NSant_11_SS_0706
2011-09-27	NSant_11_SS_0732
2011-10-03	NSant_11_SS_0778
NA	NSant_11_SS_0783
2011-10-03	NSant_11_SS_0837
2011-10-03	NSant_11_SS_0838
2011-10-03	NSant_11_SS_0839
2011-08-30	NSant_11_SS_0125
2011-08-03	NSant_11_SS_0129
2011-08-09	NSant_11_SS_0130
2011-08-09	NSant_11_SS_0131
2011-08-23	NSant_11_SS_0136
2011-09-20	NSant_11_SS_0151
2011-08-18	NSant_11_SS_0154
2011-08-09	NSant_11_SS_0155
2011-08-09	NSant_11_SS_0156
2011-08-09	NSant_11_SS_0157
2011-09-20	NSant_11_SS_0161
2011-09-20	NSant_11_SS_0171
2011-08-09	NSant_11_SS_0173
2011-08-09	NSant_11_SS_0175
2011-08-23	NSant_11_SS_0177
2011-08-23	NSant_11_SS_0179
2011-09-20	NSant_11_SS_0186
2011-08-23	NSant_11_SS_0188
2011-09-20	NSant_11_SS_0190
2011-09-20	NSant_11_SS_0198
2011-09-20	NSant_11_SS_0199
2011-09-20	NSant_11_SS_0200
2011-10-03	NSant_11_SS_0266
2011-10-03	NSant_11_SS_0269
2011-10-03	NSant_11_SS_0277
2011-10-03	NSant_11_SS_0285
2011-10-03	NSant_11_SS_0296
2011-10-03	NSant_11_SS_0298
2011-09-07	NSant_11_SS_0609
2011-09-20	NSant_11_SS_0611
2011-09-20	NSant_11_SS_0612
2011-09-20	NSant_11_SS_0614
2011-09-07	NSant_11_SS_0623
2011-09-07	NSant_11_SS_0625
2011-09-20	NSant_11_SS_0628
2011-09-29	NSant_11_SS_0636
2011-09-29	NSant_11_SS_0639
2011-09-20	NSant_11_SS_0642
2011-09-27	NSant_11_SS_0646
2011-09-27	NSant_11_SS_0650
2011-09-22	NSant_11_SS_0658
2011-09-29	NSant_11_SS_0662
2011-09-27	NSant_11_SS_0674
2011-10-03	NSant_11_SS_0675
2011-09-27	NSant_11_SS_0684
2011-09-27	NSant_11_SS_0686
2011-09-27	NSant_11_SS_0687
2011-10-03	NSant_11_SS_0696
2011-10-03	NSant_11_SS_0698
2011-09-27	NSant_11_SS_0703
2011-09-27	NSant_11_SS_0705
2011-10-03	NSant_11_SS_0708
2011-10-03	NSant_11_SS_0709
2011-09-29	NSant_11_SS_0724
2011-09-13	NSant_11_SS_0725
2011-10-03	NSant_11_SS_0727
2011-10-03	NSant_11_SS_0728
2011-09-27	NSant_11_SS_0737
2011-09-27	NSant_11_SS_0738
2011-09-27	NSant_11_SS_0740
2011-09-27	NSant_11_SS_0742
2011-09-27	NSant_11_SS_0754
2011-10-03	NSant_11_SS_0760
2011-10-03	NSant_11_SS_0762
2011-10-03	NSant_11_SS_0767
2011-10-03	NSant_11_SS_0768
2011-10-03	NSant_11_SS_0775
2011-09-13	NSant_11_SS_0776
2011-10-03	NSant_11_SS_0777
2011-10-03	NSant_11_SS_0779
2011-10-03	NSant_11_SS_0840
2012-06-01	NS-OP_12_0011
2012-06-01	NS-OP_12_0012
2012-06-01	NS-OP_12_0013
2012-06-01	NS-OP_12_0015
2012-06-01	NS-OP_12_0019
2012-06-01	NS-OP_12_0020
2012-06-01	NS-OP_12_0021
2012-06-01	NS-OP_12_0022
2012-06-01	NS-OP_12_0023
2012-06-14	NS-OP_12_0026
2012-06-14	NS-OP_12_0034
2012-06-14	NS-OP_12_0049
2012-06-14	NS-OP_12_0050
2012-06-14	NS-OP_12_0051
2012-06-14	NS-OP_12_0053
2012-06-14	NS-OP_12_0054
2012-06-14	NS-OP_12_0055
2012-06-14	NS-OP_12_0056
2012-06-14	NS-OP_12_0057
2012-06-14	NS-OP_12_0058
2012-06-14	NS-OP_12_0059
2012-06-14	NS-OP_12_0060
2012-06-14	NS-OP_12_0062
2012-06-14	NS-OP_12_0063
2012-06-14	NS-OP_12_0064
2012-06-14	NS-OP_12_0065
2012-06-14	NS-OP_12_0068
2012-06-14	NS-OP_12_0069
2012-06-14	NS-OP_12_0071
2012-07-08	NS-OP_12_0082
2012-07-08	NS-OP_12_0083
2012-07-08	NS-OP_12_0084
2012-07-08	NS-OP_12_0085
2012-07-08	NS-OP_12_0086
2012-07-08	NS-OP_12_0087
2012-07-08	NS-OP_12_0088
2012-07-08	NS-OP_12_0089
2012-07-08	NS-OP_12_0090
2012-07-08	NS-OP_12_0091
2012-07-08	NS-OP_12_0093
2012-07-10	NS-OP_12_0094
2012-07-10	NS-OP_12_0111
2012-07-10	NS-OP_12_0126
2012-07-10	NS-OP_12_0127
2012-07-10	NS-OP_12_0128
2012-07-10	NS-OP_12_0129
2012-07-10	NS-OP_12_0130
2012-07-10	NS-OP_12_0131
2012-07-10	NS-OP_12_0132
2012-07-10	NS-OP_12_0133
2012-07-10	NS-OP_12_0134
2012-07-10	NS-OP_12_0135
2012-07-10	NS-OP_12_0137
2012-07-10	NS-OP_12_0138
2012-07-10	NS-OP_12_0139
2012-07-10	NS-OP_12_0140
2012-07-10	NS-OP_12_0141
2012-07-10	NS-OP_12_0142
2012-07-10	NS-OP_12_0143
2012-07-10	NS-OP_12_0144
2012-07-10	NS-OP_12_0145
2012-07-10	NS-OP_12_0146
2012-07-10	NS-OP_12_0147
2012-07-10	NS-OP_12_0148
2012-07-10	NS-OP_12_0149
2012-07-10	NS-OP_12_0150
2012-07-10	NS-OP_12_0151
2012-07-12	NS-OP_12_0156
2012-07-12	NS-OP_12_0158
2012-07-12	NS-OP_12_0162
2012-07-12	NS-OP_12_0165
2012-07-18	NS-OP_12_0166
2012-07-18	NS-OP_12_0167
2012-07-27	NS-OP_12_0186
2012-07-27	NS-OP_12_0187
2012-07-27	NS-OP_12_0188
2012-07-27	NS-OP_12_0189
2012-07-27	NS-OP_12_0191
2012-07-27	NS-OP_12_0192
2012-07-27	NS-OP_12_0193
2012-07-27	NS-OP_12_0194
2012-07-27	NS-OP_12_0195
2012-07-27	NS-OP_12_0196
2012-07-27	NS-OP_12_0197
2012-07-27	NS-OP_12_0198
2012-07-27	NS-OP_12_0199
2012-07-27	NS-OP_12_0200
2012-07-27	NS-OP_12_0201
2012-07-27	NS-OP_12_0202
2012-08-01	NS-OP_12_0213
2012-08-01	NS-OP_12_0214
2012-08-01	NS-OP_12_0215
2012-08-01	NS-OP_12_0216
2012-08-01	NS-OP_12_0220
2012-08-01	NS-OP_12_0221
2012-08-01	NS-OP_12_0222
2012-08-01	NS-OP_12_0223
2012-08-03	NS-OP_12_0231
2012-08-03	NS-OP_12_0232
2012-08-03	NS-OP_12_0233
2012-08-03	NS-OP_12_0234
2012-08-06	NS-OP_12_0246
2012-08-06	NS-OP_12_0247
2012-08-06	NS-OP_12_0248
2012-08-06	NS-OP_12_0250
2012-08-06	NS-OP_12_0251
2012-08-06	NS-OP_12_0253
2012-08-06	NS-OP_12_0254
2012-08-06	NS-OP_12_0255
2012-08-06	NS-OP_12_0256
2012-08-06	NS-OP_12_0257
2012-08-06	NS-OP_12_0258
2012-06-01	NS-OP_12_0001
2012-06-01	NS-OP_12_0002
2012-06-01	NS-OP_12_0003
2012-06-01	NS-OP_12_0004
2012-06-01	NS-OP_12_0005
2012-06-01	NS-OP_12_0006
2012-06-01	NS-OP_12_0007
2012-06-01	NS-OP_12_0008
2012-06-01	NS-OP_12_0009
2012-06-01	NS-OP_12_0010
2012-06-01	NS-OP_12_0014
2012-06-01	NS-OP_12_0016
2012-06-01	NS-OP_12_0017
2012-06-01	NS-OP_12_0018
2012-06-01	NS-OP_12_0024
2012-06-01	NS-OP_12_0025
2012-06-14	NS-OP_12_0027
2012-06-14	NS-OP_12_0028
2012-06-14	NS-OP_12_0029
2012-06-14	NS-OP_12_0030
2012-06-14	NS-OP_12_0031
2012-06-14	NS-OP_12_0032
2012-06-14	NS-OP_12_0033
2012-06-14	NS-OP_12_0035
2012-06-14	NS-OP_12_0036
2012-06-14	NS-OP_12_0037
2012-06-14	NS-OP_12_0038
2012-06-14	NS-OP_12_0039
2012-06-14	NS-OP_12_0040
2012-06-14	NS-OP_12_0041
2012-06-14	NS-OP_12_0042
2012-06-14	NS-OP_12_0043
2012-06-14	NS-OP_12_0044
2012-06-14	NS-OP_12_0045
2012-06-14	NS-OP_12_0046
2012-06-14	NS-OP_12_0047
2012-06-14	NS-OP_12_0048
2012-06-14	NS-OP_12_0052
2012-06-14	NS-OP_12_0061
2012-06-14	NS-OP_12_0066
2012-06-14	NS-OP_12_0067
2012-06-14	NS-OP_12_0070
2012-07-08	NS-OP_12_0072
2012-07-08	NS-OP_12_0073
2012-07-08	NS-OP_12_0074
2012-07-08	NS-OP_12_0075
2012-07-08	NS-OP_12_0076
2012-07-08	NS-OP_12_0077
2012-07-08	NS-OP_12_0078
2012-07-08	NS-OP_12_0079
2012-07-08	NS-OP_12_0080
2012-07-08	NS-OP_12_0081
2012-07-08	NS-OP_12_0092
2012-07-10	NS-OP_12_0095
2012-07-10	NS-OP_12_0096
2012-07-10	NS-OP_12_0097
2012-07-10	NS-OP_12_0098
2012-07-10	NS-OP_12_0099
2012-07-10	NS-OP_12_0100
2012-07-10	NS-OP_12_0101
2012-07-10	NS-OP_12_0102
2012-07-10	NS-OP_12_0103
2012-07-10	NS-OP_12_0104
2012-07-10	NS-OP_12_0105
2012-07-10	NS-OP_12_0106
2012-07-10	NS-OP_12_0107
2012-07-10	NS-OP_12_0108
2012-07-10	NS-OP_12_0109
2012-07-10	NS-OP_12_0110
2012-07-10	NS-OP_12_0112
2012-07-10	NS-OP_12_0113
2012-07-10	NS-OP_12_0114
2012-07-10	NS-OP_12_0115
2012-07-10	NS-OP_12_0116
2012-07-10	NS-OP_12_0117
2012-07-10	NS-OP_12_0118
2012-07-10	NS-OP_12_0119
2012-07-10	NS-OP_12_0120
2012-07-10	NS-OP_12_0121
2012-07-10	NS-OP_12_0122
2012-07-10	NS-OP_12_0123
2012-07-10	NS-OP_12_0124
2012-07-10	NS-OP_12_0125
2012-07-10	NS-OP_12_0136
2012-07-12	NS-OP_12_0152
2012-07-12	NS-OP_12_0153
2012-07-12	NS-OP_12_0154
2012-07-12	NS-OP_12_0155
2012-07-12	NS-OP_12_0157
2012-07-12	NS-OP_12_0159
2012-07-12	NS-OP_12_0160
2012-07-12	NS-OP_12_0161
2012-07-12	NS-OP_12_0163
2012-07-12	NS-OP_12_0164
2012-07-18	NS-OP_12_0168
2012-07-18	NS-OP_12_0169
2012-07-18	NS-OP_12_0170
2012-07-18	NS-OP_12_0171
2012-07-18	NS-OP_12_0172
2012-07-27	NS-OP_12_0173
2012-07-27	NS-OP_12_0174
2012-07-27	NS-OP_12_0175
2012-07-27	NS-OP_12_0176
2012-07-27	NS-OP_12_0177
2012-07-27	NS-OP_12_0178
2012-07-27	NS-OP_12_0179
2012-07-27	NS-OP_12_0180
2012-07-27	NS-OP_12_0181
2012-07-27	NS-OP_12_0182
2012-07-27	NS-OP_12_0183
2012-07-27	NS-OP_12_0184
2012-07-27	NS-OP_12_0185
2012-07-27	NS-OP_12_0190
2012-08-01	NS-OP_12_0203
2012-08-01	NS-OP_12_0204
2012-08-01	NS-OP_12_0205
2012-08-01	NS-OP_12_0206
2012-08-01	NS-OP_12_0207
2012-08-01	NS-OP_12_0208
2012-08-01	NS-OP_12_0209
2012-08-01	NS-OP_12_0210
2012-08-01	NS-OP_12_0211
2012-08-01	NS-OP_12_0212
2012-08-01	NS-OP_12_0217
2012-08-01	NS-OP_12_0218
2012-08-01	NS-OP_12_0219
2012-08-01	NS-OP_12_0224
2012-08-03	NS-OP_12_0225
2012-08-03	NS-OP_12_0226
2012-08-03	NS-OP_12_0227
2012-08-03	NS-OP_12_0228
2012-08-03	NS-OP_12_0229
2012-08-03	NS-OP_12_0230
2012-08-03	NS-OP_12_0235
2012-08-06	NS-OP_12_0236
2012-08-06	NS-OP_12_0237
2012-08-06	NS-OP_12_0238
2012-08-06	NS-OP_12_0239
2012-08-06	NS-OP_12_0240
2012-08-06	NS-OP_12_0241
2012-08-06	NS-OP_12_0242
2012-08-06	NS-OP_12_0243
2012-08-06	NS-OP_12_0244
2012-08-06	NS-OP_12_0245
2012-08-06	NS-OP_12_0249
2012-08-06	NS-OP_12_0252
2012-09-18	NS-SS_12_0016
2012-10-11	NS-SS_12_0103
2012-10-11	NS-SS_12_0149
2012-07-31	NS-SS_12_0002
2012-07-16	NS-SS_12_0012
2012-10-03	NS-SS_12_0121
2012-07-16	NS-SS_12_0001
2012-07-31	NS-SS_12_0003
2012-08-02	NS-SS_12_0004
2012-08-13	NS-SS_12_0005
2012-09-18	NS-SS_12_0011
2012-07-31	NS-SS_12_0022
2012-08-13	NS-SS_12_0023
2012-08-27	NS-SS_12_0024
2012-09-24	NS-SS_12_0026
2012-10-03	NS-SS_12_0031
2012-10-02	NS-SS_12_0036
2012-10-02	NS-SS_12_0039
2012-09-05	NS-SS_12_0041
2012-10-02	NS-SS_12_0045
2012-08-13	NS-SS_12_0047
2012-08-13	NS-SS_12_0048
2012-09-24	NS-SS_12_0055
2012-09-25	NS-SS_12_0059
2012-09-11	NS-SS_12_0061
2012-09-25	NS-SS_12_0065
2012-09-25	NS-SS_12_0075
2012-09-25	NS-SS_12_0077
2012-09-10	NS-SS_12_0081
2012-10-02	NS-SS_12_0085
2012-09-10	NS-SS_12_0088
2012-10-03	NS-SS_12_0091
2012-09-10	NS-SS_12_0092
2012-10-02	NS-SS_12_0094
2012-09-05	NS-SS_12_0095
2012-10-11	NS-SS_12_0097
2012-10-11	NS-SS_12_0145
2012-10-11	NS-SS_12_0158
2012-10-03	NS-SS_12_0160
2012-10-11	NS-SS_12_0163
2012-10-03	NS-SS_12_0174
2012-10-11	NS-SS_12_0203
2012-10-11	NS-SS_12_0207
2012-10-11	NS-SS_12_0216
2012-10-11	NS-SS_12_0333
2012-08-21	NS-SS_12_0032
2012-10-09	NS-SS_12_0126
2012-09-25	NS-SS_12_0052
2012-09-05	NS-SS_12_0042
2012-10-02	NS-SS_12_0058
2012-09-10	NS-SS_12_0084
2012-10-03	NS-SS_12_0150
2012-08-27	NS-SS_12_0007
2012-09-18	NS-SS_12_0014
2012-09-18	NS-SS_12_0015
2012-08-21	NS-SS_12_0020
2012-09-25	NS-SS_12_0027
2012-10-03	NS-SS_12_0028
2012-10-02	NS-SS_12_0029
2012-09-25	NS-SS_12_0034
2012-09-24	NS-SS_12_0035
2012-08-06	NS-SS_12_0040
2012-09-24	NS-SS_12_0043
2012-10-02	NS-SS_12_0044
2012-09-25	NS-SS_12_0053
2012-10-02	NS-SS_12_0054
2012-09-10	NS-SS_12_0056
2012-08-21	NS-SS_12_0064
2012-09-10	NS-SS_12_0068
2012-09-10	NS-SS_12_0069
2012-09-10	NS-SS_12_0070
2012-09-18	NS-SS_12_0071
2012-09-25	NS-SS_12_0078
2012-09-05	NS-SS_12_0079
2012-09-05	NS-SS_12_0080
2012-10-03	NS-SS_12_0086
2012-10-03	NS-SS_12_0096
2012-09-25	NS-SS_12_0111
2012-09-25	NS-SS_12_0118
2012-10-03	NS-SS_12_0122
2012-10-03	NS-SS_12_0154
2012-10-11	NS-SS_12_0168
2012-10-11	NS-SS_12_0169
2012-10-11	NS-SS_12_0230
2013-06-10	NS-OP_13_0001
2013-06-10	NS-OP_13_0002
2013-06-10	NS-OP_13_0005
2013-06-10	NS-OP_13_0006
2013-06-10	NS-OP_13_0007
2013-06-10	NS-OP_13_0008
2013-06-10	NS-OP_13_0009
2013-06-10	NS-OP_13_0010
2013-06-10	NS-OP_13_0011
2013-06-10	NS-OP_13_0013
2013-06-10	NS-OP_13_0017
2013-06-10	NS-OP_13_0018
2013-06-10	NS-OP_13_0019
2013-06-10	NS-OP_13_0020
2013-06-10	NS-OP_13_0024
2013-06-10	NS-OP_13_0028
2013-06-10	NS-OP_13_0031
2013-06-10	NS-OP_13_0032
2013-06-10	NS-OP_13_0033
2013-06-10	NS-OP_13_0039
2013-06-10	NS-OP_13_0040
2013-06-10	NS-OP_13_0042
2013-06-10	NS-OP_13_0047
2013-06-13	NS-OP_13_0054
2013-06-13	NS-OP_13_0055
2013-06-13	NS-OP_13_0057
2013-06-13	NS-OP_13_0058
2013-06-13	NS-OP_13_0064
2013-06-13	NS-OP_13_0066
2013-06-13	NS-OP_13_0068
2013-06-13	NS-OP_13_0072
2013-06-13	NS-OP_13_0080
2013-06-13	NS-OP_13_0084
2013-06-13	NS-OP_13_0085
2013-06-13	NS-OP_13_0095
2013-06-13	NS-OP_13_0096
2013-06-13	NS-OP_13_0099
2013-06-13	NS-OP_13_0100
2013-06-20	NS-OP_13_0105
2013-06-20	NS-OP_13_0110
2013-06-20	NS-OP_13_0113
2013-06-20	NS-OP_13_0116
2013-06-20	NS-OP_13_0119
2013-06-20	NS-OP_13_0120
2013-06-20	NS-OP_13_0124
2013-06-20	NS-OP_13_0126
2013-06-20	NS-OP_13_0129
2013-06-20	NS-OP_13_0131
2013-06-20	NS-OP_13_0133
2013-06-28	NS-OP_13_0138
2013-06-28	NS-OP_13_0141
2013-06-28	NS-OP_13_0142
2013-06-28	NS-OP_13_0144
2013-06-28	NS-OP_13_0149
2013-06-28	NS-OP_13_0152
2013-06-28	NS-OP_13_0155
2013-06-28	NS-OP_13_0156
2013-06-28	NS-OP_13_0158
2013-06-28	NS-OP_13_0160
2013-06-28	NS-OP_13_0161
2013-06-28	NS-OP_13_0162
2013-06-28	NS-OP_13_0164
2013-06-28	NS-OP_13_0166
2013-06-28	NS-OP_13_0168
2013-06-28	NS-OP_13_0170
2013-06-28	NS-OP_13_0172
2013-06-28	NS-OP_13_0173
2013-06-28	NS-OP_13_0178
2013-06-28	NS-OP_13_0179
2013-06-28	NS-OP_13_0181
2013-06-28	NS-OP_13_0182
2013-06-28	NS-OP_13_0183
2013-06-28	NS-OP_13_0186
2013-06-28	NS-OP_13_0192
2013-06-28	NS-OP_13_0194
2013-06-28	NS-OP_13_0195
2013-07-01	NS-OP_13_0201
2013-07-01	NS-OP_13_0202
2013-07-01	NS-OP_13_0203
