genepop_2014.txt
L1, L2, L3, L4, L5, L6, L7, L8, L9, L10, L11, L12
Pop
OtsAC18NSNT_0125 ,  206228 138138 226230 234278 152164 242266 225233 336344 237237 227253 193193 227233
OtsAC18NSNT_0127 ,  222222 138154 198198 200242 134176 240288 229229 188380 193205 189227 177177 199205
OtsAC18NSNT_0128 ,  206220 138160 190234 250254 164164 214250 177217 316340 237237 153241 177193 199219
OtsAC18NSNT_0134 ,  220220 154154 190230 242258 142152 214282 181229 320340 205213 115181 177193 199233
OtsAC18NSNT_0137 ,  220222 138154 218222 242266 160164 244250 253257 340414 189205 115185 189193 201201
OtsAC18NSNT_0138 ,  206220 154156 222222 218258 134142 236256 217217 336406 233275 193231 177213 197203
OtsAC18NSNT_0139 ,  220222 138138 178218 238242 152164 266282 221229 348410 193197 161227 177177 205233
OtsAC18NSNT_0143 ,  220228 138138 222230 250254 138146 206282 185237 280316 205233 115195 189193 207237
OtsAC18NSNT_0144 ,  220222 154154 234234 242254 138164 248250 181261 308410 237299 135191 177189 233233
OtsAC18NSNT_0145 ,  220222 154154 234234 242254 138152 236266 181237 308316 205237 177191 177189 233233
OtsAC18NSNT_0152 ,  218220 138154 186186 242258 160172 234258 241269 304336 205233 209233 165177 219233
OtsAC18NSNT_0161 ,  220222 154154 190230 238258 184184 250270 229277 316348 233237 169201 177193 201201
OtsAC18NSNT_0163 ,  206212 138138 170234 258282 142152 230250 205277 340394 233275 119219 177177 201233
OtsAC18NSNT_0165 ,  222236 138138 170234 258286 152184 266266 241273 336348 205233 201235 193193 201237
OtsAC18NSNT_0171 ,  236236 138138 186202 238250 164184 206244 177229 340344 229237 153241 177193 199201
OtsAC18NSNT_0176 ,  206220 134134 222222 258258 146146 240244 225237 308324 205279 191191 177193 201227
OtsAC18NSNT_0184 ,  220222 138154 170202 270286 142184 206218 181237 320352 205275 191235 165193 199237
OtsAC18NSNT_0188 ,  206222 138154 198222 200274 134142 242244 229261 188328 193205 000000 165177 199205
OtsAC18NSNT_0190 ,  212236 134154 198198 254286 152152 218278 221233 276348 205263 181187 177177 193199
OtsAC18NSNT_0194 ,  220228 138154 230234 254270 152172 236288 209261 308348 205237 181191 177189 199227
OtsAC18NSNT_0212 ,  228236 138158 194234 242278 152184 236286 181217 304344 193237 137227 189193 201203
OtsAC18NSNT_0215 ,  206228 138162 222222 258270 142164 244248 233241 308348 205209 115191 177177 227227
OtsAC18NSNT_0222 ,  220228 138154 230234 254254 152164 250266 181237 308336 193237 181191 177197 199227
OtsAC18NSNT_0236 ,  206228 134154 170178 242242 146168 244266 225241 188276 221237 115189 177189 199201
OtsAC18NSNT_0251 ,  220228 138154 202210 200242 142152 244250 205241 236292 233233 115219 165189 201221
OtsAC19NSNT_0001 ,  222236 154154 198214 266274 134142 240266 209277 352406 201205 115181 161213 199219
OtsAC19NSNT_0006 ,  222236 160162 218222 262270 142152 250262 257277 316352 201273 139181 165213 193219
OtsAC19NSNT_0020 ,  206210 154160 178230 242258 142152 230250 217225 280284 229229 181235 177189 183199
OtsAC19NSNT_0027 ,  220228 154154 210230 238278 152172 250250 217241 324348 205233 115235 193197 201201
OtsAC19NSNT_0029 ,  206236 154154 170222 250274 142164 266266 177297 328336 205237 181191 177197 193199
OtsAC19NSNT_0040 ,  220228 138160 170230 238258 168172 222230 209237 312376 229229 119187 177189 201237
OtsAC19NSNT_0051 ,  206236 154154 190202 242282 152164 222248 229237 188356 229229 181201 177177 199199
OtsAC19NSNT_0052 ,  222228 154156 218222 258266 134152 214250 181229 300308 197275 181199 165189 221233
OtsAC19NSNT_0080 ,  212222 154160 186198 266282 146160 214282 177229 284288 233287 191231 177193 203237
OtsAC19NSNT_0093 ,  236236 138154 174198 230250 138142 242282 213261 184188 205237 177189 177193 193199
OtsAC19NSNT_0106 ,  218228 138154 178230 242278 142156 244250 177257 184344 197237 115165 177193 201227
OtsAC19NSNT_0112 ,  220228 138154 202230 274278 138152 250250 229229 308316 275279 161207 193197 201237
OtsAC19NSNT_0139 ,  220228 134156 170230 238242 146164 266266 221261 300336 193205 181189 177217 227233
OtsAC19NSNT_0150 ,  220220 138154 190226 242278 152152 248262 229245 308328 193229 161181 193197 201207
OtsAC19NSNT_0155 ,  220228 154154 194222 254258 142152 206214 181233 308402 197229 137199 165189 199221
OtsAC19NSNT_0235 ,  220220 138138 190234 258282 152152 206242 237237 184316 193213 165177 177197 201233
OtsAC19NSNT_0276 ,  206220 134138 186222 234258 138142 222240 209257 184352 205237 197235 165193 201221
OtsAC19NSNT_0309 ,  220220 138138 226234 246278 138142 262270 177229 312324 205273 133177 193197 199199
OtsAC19NSNT_0324 ,  222236 138158 170222 242270 164164 266270 237241 308332 205225 115177 177177 205237
OtsAC19NSNT_0398 ,  220228 154156 190226 234246 130134 242242 237277 332340 205275 155161 193221 201233
OtsAC19NSNT_0439 ,  210216 138154 170252 258270 142164 250262 225273 352414 213229 189245 177177 199201
OtsAC19NSNT_0466 ,  218222 154154 214252 270270 168184 206236 241261 288336 201237 189233 165177 199219
OtsAC19NSNT_0479 ,  220228 154160 202234 200262 142142 214238 233257 340348 273299 161253 189193 199233
OtsAC19NSNT_0494 ,  206220 134154 218222 218258 134142 236256 233241 344406 221287 165201 165177 197199
OtsAC19NSNT_0565 ,  220228 138138 190234 246266 164168 244246 209233 344380 221283 161227 177197 201233
OtsAC19NSNT_0572 ,  218226 138162 214218 258266 152184 222240 237237 240328 205233 173229 177197 199227
OtsAC19NSNT_0597 ,  220222 138154 198222 200274 142142 240242 229229 188380 193237 189223 177177 199205
OtsAC19NSNT_0599 ,  222236 154154 202230 234238 164242 244250 245317 188236 213237 161189 177177 221227
OtsAC19NSNT_0630 ,  206228 138154 202202 254270 142184 250258 221233 188414 205221 139199 177177 199207
OtsAC19NSNT_0632 ,  222222 154156 222222 246258 142184 214222 209241 352360 205233 155219 165189 201237
OtsAC19NSNT_0641 ,  206228 138160 186218 258270 138152 214240 209277 184324 189205 191193 165177 199227
OtsAC19NSNT_0700 ,  220222 154154 234234 238242 164164 248250 181237 308316 237299 177191 177177 233233
OtsAC19NSNT_0718 ,  222228 154154 222222 246258 152184 214222 181237 188336 233263 155219 193201 221237
OtsAC19NSNT_0729 ,  222222 138160 202222 238266 146164 244266 209297 244406 205221 161165 177197 227237
OtsAC19NSNT_0827 ,  000000 154154 218218 000000 142200 210240 229261 316340 000000 000000 165189 000000
OtsAC19NSNT_0829 ,  206228 138154 202202 254270 142184 242250 221233 240414 221233 139199 177177 207219
OtsCC18NSNT_3003 ,  220236 138138 230230 242278 142184 178222 229229 336360 221233 137149 177221 199199  
