Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0685,12,12,5,-1.31313535265223E+0001, 0.00000000000000E+0000,,12,5, 1.22023671010483E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0458,12,12,5,-1.27219244431186E+0001, 0.00000000000000E+0000,,12,5, 1.20536248879017E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0044,12,12,4,-8.12370748760471E+0000, 0.00000000000000E+0000,,12,5, 1.19224521744959E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1680,12,12,3,-2.95884757827608E+0000, 0.00000000000000E+0000,,12,5, 1.17279149541754E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1159,12,12,4,-8.62639353106712E+0000, 0.00000000000000E+0000,,12,5, 1.14404399478048E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1429,12,12,3,-2.87655966838521E+0000, 0.00000000000000E+0000,,12,5, 1.14266572222861E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1297,12,12,5,-1.48482399975219E+0001, 0.00000000000000E+0000,,12,5, 1.12586283915401E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_1018,12,12,4,-9.19250646846824E+0000, 0.00000000000000E+0000,,12,5, 1.10137193095385E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1216,12,12,4,-9.34688651681299E+0000, 0.00000000000000E+0000,,12,5, 1.09867745242176E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1245,12,12,5,-1.41054190743888E+0001, 0.00000000000000E+0000,,12,5, 1.08853569074995E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0675,12,12,5,-1.21204041925983E+0001, 0.00000000000000E+0000,,12,5, 1.08474556244238E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0104,12,12,4,-8.85287148944572E+0000, 0.00000000000000E+0000,,12,5, 1.08166132987727E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1237,12,12,4,-6.45941798435792E+0000, 0.00000000000000E+0000,,12,5, 1.07783418629031E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1460,12,12,5,-1.42139687819486E+0001, 0.00000000000000E+0000,,12,5, 1.06111242836394E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_0372,12,12,5,-1.47580047580924E+0001, 0.00000000000000E+0000,,12,5, 1.05137168261250E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1501,12,12,5,-1.49597262442828E+0001, 0.00000000000000E+0000,,12,5, 1.01967343865271E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0399,12,12,5,-1.42631231673379E+0001, 0.00000000000000E+0000,,12,5, 1.01869559362718E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0941,12,12,5,-1.50457927016771E+0001, 0.00000000000000E+0000,,12,5, 1.01767459075882E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_BD_092,12,12,5,-1.45314080104056E+0001, 0.00000000000000E+0000,,12,5, 1.01738013950217E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0371,12,12,5,-1.47988771036012E+0001, 0.00000000000000E+0000,,12,5, 1.00785692840793E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0939,12,12,5,-1.51800331628815E+0001, 0.00000000000000E+0000,,12,5, 9.98182761737378E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0505,12,12,5,-1.54132551596714E+0001, 0.00000000000000E+0000,,12,5, 9.90794101005631E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_BD_136,12,12,4,-8.25843627392336E+0000, 0.00000000000000E+0000,,12,5, 9.90070774735801E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0454,12,12,5,-1.39552438635880E+0001, 0.00000000000000E+0000,,12,5, 9.83961426000446E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1684,12,12,5,-1.31037653255260E+0001, 0.00000000000000E+0000,,12,5, 9.73870778716765E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0564,12,12,5,-1.45888854393141E+0001, 0.00000000000000E+0000,,12,5, 9.71591105558209E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1933,12,12,4,-1.13008809010783E+0001, 0.00000000000000E+0000,,12,5, 9.64349280611746E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1096,12,12,4,-1.06381230809757E+0001, 0.00000000000000E+0000,,12,5, 9.62668870982567E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1584,12,12,5,-1.63088468464994E+0001, 0.00000000000000E+0000,,12,5, 9.55989155804448E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_BD_645,12,12,5,-1.43531752992340E+0001, 0.00000000000000E+0000,,12,5, 9.53938382782783E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1356,12,12,5,-1.49104229234687E+0001, 0.00000000000000E+0000,,12,5, 9.52563952946597E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1700,12,12,5,-1.51381337665879E+0001, 0.00000000000000E+0000,,12,5, 9.51558794123989E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0232,12,12,5,-1.63273433302734E+0001, 0.00000000000000E+0000,,12,5, 9.47791878891730E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1099,12,12,5,-1.54927174140403E+0001, 0.00000000000000E+0000,,12,5, 9.41909242808124E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1429,12,12,5,-1.42481843754848E+0001, 0.00000000000000E+0000,,12,5, 9.41700072738716E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0045,12,12,5,-1.55878180010531E+0001, 0.00000000000000E+0000,,12,5, 9.39128959606112E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0561,12,12,4,-7.35354829982387E+0000, 0.00000000000000E+0000,,12,5, 9.04844404673859E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0037,12,12,5,-1.59760581071323E+0001, 0.00000000000000E+0000,,12,5, 9.02525071230039E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_1110,12,12,5,-1.59702643608594E+0001, 0.00000000000000E+0000,,12,5, 9.02433254598652E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0159,12,12,4,-1.13156875003368E+0001, 0.00000000000000E+0000,,12,5, 8.94347124771068E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_SS_14_0048,8,8,4,-1.47562919897377E+0001, 0.00000000000000E+0000,,12,4, 8.81918143051921E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_1101,12,12,5,-1.57449193959536E+0001, 0.00000000000000E+0000,,12,5, 8.62926881401916E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1714,12,12,4,-7.21100400405650E+0000, 0.00000000000000E+0000,,12,6, 8.02112625435139E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0098,12,12,5,-1.65486646014991E+0001, 0.00000000000000E+0000,,12,5, 7.91218690046442E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1181,12,12,4,-8.32163701786453E+0000, 0.00000000000000E+0000,,12,6, 7.91092580148955E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1656,12,12,5,-1.64495771584096E+0001, 0.00000000000000E+0000,,12,5, 7.85886904805790E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0987,12,12,5,-1.25421659522188E+0001, 0.00000000000000E+0000,,12,6, 7.57871606812851E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1682,12,12,5,-1.22621817998558E+0001, 0.00000000000000E+0000,,12,6, 7.29618781914697E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1947,12,12,5,-1.33080408658318E+0001, 0.00000000000000E+0000,,12,6, 7.17116953466366E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0771,12,12,6,-1.74077544969461E+0001, 0.00000000000000E+0000,,12,6, 7.13885729129672E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0766,10,10,4,-1.21453323544431E+0001, 0.00000000000000E+0000,,12,5, 6.92700127242123E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1722,12,12,6,-1.70373280124514E+0001, 0.00000000000000E+0000,,12,6, 6.88929342941600E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1675,12,12,4,-7.70845109888563E+0000, 0.00000000000000E+0000,,12,6, 6.72488615631310E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1479,12,12,6,-1.81558570848335E+0001, 0.00000000000000E+0000,,12,6, 6.71157958797526E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_1022,12,12,5,-1.42136191426822E+0001, 0.00000000000000E+0000,,12,6, 6.69864332560530E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1903,12,12,4,-6.69210870343872E+0000, 0.00000000000000E+0000,,12,6, 6.49836638914082E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0379,12,12,5,-1.21594133901596E+0001, 0.00000000000000E+0000,,12,6, 6.47110257202407E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0299,12,12,4,-7.84086812700951E+0000, 0.00000000000000E+0000,,12,6, 6.22313881888378E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1583,12,12,6,-1.80768958536948E+0001, 0.00000000000000E+0000,,12,6, 6.19268755554539E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC15NSNT_1387,12,12,6,-1.85813111421643E+0001, 0.00000000000000E+0000,,12,6, 6.12899039555236E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_C_AD_145,12,12,5,-1.34453427110396E+0001, 0.00000000000000E+0000,,12,6, 6.07244218268999E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_AD_299,12,12,5,-1.34453427110396E+0001, 0.00000000000000E+0000,,12,6, 6.07244218268999E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1024,12,12,6,-1.81205094682988E+0001, 0.00000000000000E+0000,,12,6, 6.02714543933899E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0481,12,12,6,-1.78076480951824E+0001, 0.00000000000000E+0000,,12,6, 5.96506727191043E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0277,12,12,5,-1.34509787907750E+0001, 0.00000000000000E+0000,,12,6, 5.82024563388546E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_AD_252,12,12,6,-1.67853442552342E+0001, 0.00000000000000E+0000,,12,6, 5.77819876672706E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_BD_072,12,12,6,-1.79986099776074E+0001, 0.00000000000000E+0000,,12,6, 5.77299947930778E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0189,12,12,4,-8.58846233437956E+0000, 0.00000000000000E+0000,,12,6, 5.72894636842602E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_BD_025,12,12,5,-1.35180661805718E+0001, 0.00000000000000E+0000,,12,6, 5.71896125084430E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_AD_264,12,12,6,-1.84720179091949E+0001, 0.00000000000000E+0000,,12,6, 5.66572205384233E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1617,12,12,6,-1.57007199557301E+0001, 0.00000000000000E+0000,,12,6, 5.60305761742409E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1110,12,12,4,-8.84602457051796E+0000, 0.00000000000000E+0000,,12,6, 5.58347076513378E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS-OP_13_0163,12,12,5,-1.29709107496934E+0001, 0.00000000000000E+0000,,12,6, 5.58222747587298E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_OP_14_0626,12,12,5,-1.25748803451738E+0001, 0.00000000000000E+0000,,12,6, 5.54243903486922E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1422,12,12,5,-1.33655507361557E+0001, 0.00000000000000E+0000,,12,6, 5.53445696812318E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,OtsAC14NSNT_1564,12,12,6,-1.59995248849755E+0001, 0.00000000000000E+0000,,12,6, 5.50155560449434E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_SS_14_0076,12,12,6,-1.82852038592650E+0001, 0.00000000000000E+0000,,12,6, 5.49292870682008E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_Out_13_1580,12,12,4,-9.73704316899316E+0000, 0.00000000000000E+0000,,12,6, 5.49119262989286E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0009,12,NS-OP_13_1049,12,12,0, 2.42580581729888E+0001, 2.42580581729888E+0001,*,NS_15_OP_AD_633,12,12,6,-1.93524104325343E+0001, 0.00000000000000E+0000,,12,6, 5.42126049382891E+0000, 0.00000000000000E+0000,,
