Offspring ID,Loci typed,Father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2851,12,12,2, 8.17305741408163E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1323,12,12,2, 6.76200759797813E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1333,12,12,2, 6.57459557388629E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2580,12,12,2, 4.53646483861602E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1495,11,11,2, 2.58422540693746E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0007,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1983,12,12,2, 1.98335095608514E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0008,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1654,12,12,2, 3.64351259552881E+0000, 3.64351259552881E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0009,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2597,11,11,0, 1.85283579868136E+0001, 1.85283579868136E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0009,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1553,12,12,2, 8.23037190641680E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0009,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2192,12,12,2, 6.85938558297009E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0009,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1083,12,12,3, 3.46079147008927E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0009,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2468,12,12,3, 1.94107460816185E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0010,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1974,12,12,0, 2.51096186759680E+0001, 2.51096186759680E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0011,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1241,12,12,0, 1.94643671112050E+0001, 1.94643671112050E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0011,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1248,12,12,3, 3.76241661610814E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0012,12,,0,0,0, 0.00000000000000E+0000,
AC20NSNT_0013,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_377,12,12,0, 1.68554499523989E+0001, 1.68554499523989E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0013,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2305,12,12,2, 1.78855251115794E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1291,12,12,1, 6.94437183435244E+0000, 6.94437183435244E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2436,12,12,2, 3.91686746260525E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2025,12,12,2, 3.60698837828661E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1292,12,12,2, 2.80158787483250E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2761,12,12,2, 1.05526069296520E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0015,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1292,12,12,0, 1.63994531857336E+0001, 1.63994531857336E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0015,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2478,12,12,1, 1.16201458818612E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0015,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1463,12,12,2, 4.98762452515477E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0015,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1291,12,12,2, 4.94737878582720E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1355,12,12,0, 1.73631220481604E+0001, 1.73631220481604E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1807,12,12,0, 1.60115483708686E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1811,12,12,1, 1.22633554821417E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2723,12,12,1, 1.11768446890573E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2239,12,12,2, 6.87105297479504E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1292,12,12,2, 5.87815778625374E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0016,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2014,12,12,3, 2.54157668761386E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0017,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2729,12,12,0, 1.36056918595340E+0001, 1.36056918595340E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0017,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1426,12,12,1, 8.62408570801658E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0017,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2765,12,12,2, 3.50042101173990E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0017,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2580,12,12,2, 3.33960848506200E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0018,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1675,12,12,0, 1.85300500266508E+0001, 1.85300500266508E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2809,12,12,0, 2.48849472196268E+0001, 2.48849472196268E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2346,12,12,2, 3.20652313638156E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2890,12,12,2, 2.54497419586512E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0020,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1536,12,12,0, 1.48575481753189E+0001, 1.48575481753189E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0020,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1487,12,12,2, 1.74011373925367E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0020,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1010,12,12,2, 1.05890429851917E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1297,12,12,0, 1.85121441902944E+0001, 1.85121441902944E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2519,12,12,1, 4.06334931527151E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2312,12,12,2, 2.61357981371756E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2946,12,12,2, 2.45717520759550E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2761,12,12,2, 1.95954283250970E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_102,12,12,3, 5.85544331195665E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2617,12,12,1, 1.09296453533371E+0001, 1.09296453533371E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1360,12,12,1, 7.20091433939265E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1086,12,12,1, 6.88805157823191E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1586,12,12,3, 1.04981823431809E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1923,12,12,3, 7.99988769024645E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1664,12,12,3, 3.30609049270794E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0023,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1906,12,12,0, 1.61338030640691E+0001, 1.61338030640691E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0024,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2878,12,12,1, 6.96627942147808E+0000, 6.96627942147808E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0024,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1977,12,12,3, 2.26815366662853E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0024,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1775,12,12,3, 1.87533745558586E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0024,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2664,12,12,2, 1.75749587703350E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0024,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1009,12,12,3, 1.37526507401453E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0026,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2757,12,12,0, 1.58122258309741E+0001, 1.58122258309741E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0026,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2607,12,12,2, 5.19290797515015E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0026,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2616,12,12,2, 4.23828290971118E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_1769,12,12,1, 9.41370538534694E+0000, 9.41370538534694E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2644,12,12,2, 4.89558977559940E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2298,12,12,1, 4.06777200360140E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2749,12,12,2, 3.55924911539753E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2623,12,12,2, 2.45378877255955E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2410,12,12,2, 2.33693568428032E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1394,12,12,2, 1.58363981958937E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0027,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1622,12,12,2, 3.95287623825874E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1076,12,12,0, 1.33858299550215E+0001, 1.33858299550215E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1035,12,12,2, 4.51869519207949E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1007,12,12,2, 3.30293584264400E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2048,12,12,3, 1.25979669711810E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1386,12,12,3, 1.16187888930202E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2450,12,12,0, 1.31002772146904E+0001, 1.31002772146904E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2875,12,12,3, 1.28140443019850E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1927,12,12,0, 1.71025959240628E+0001, 1.71025959240628E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1118,12,12,1, 8.39147907588016E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,NS_15_C_BD_072,12,12,2, 3.36114824237524E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2482,12,12,2, 1.98542491846185E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1270,12,12,2, 1.26370610728526E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0031,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2063,12,12,2, 2.85998219087398E+0000, 2.85998219087398E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0031,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1018,12,12,3, 1.02093455505440E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0032,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1356,12,12,1, 1.23796466920689E+0001, 1.23796466920689E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0032,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1488,12,12,1, 6.75840090376844E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0032,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1586,12,12,2, 6.72674587186106E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0032,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1739,12,12,3, 2.01468913689619E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0032,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1033,12,12,3, 2.15259053944849E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0033,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1946,12,12,0, 1.48227006719768E+0001, 1.48227006719768E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0034,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1777,12,12,1, 1.22866562176746E+0001, 1.22866562176746E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0034,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1430,12,12,2, 5.17259145859514E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0035,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1505,12,12,0, 1.55518338024599E+0001, 1.55518338024599E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
