Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC19NSNT_0004,12,OtsAC16NSNT_1729,12,12,2, 1.36033843843984E+0000, 1.36033843843984E+0000,*,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,4, 9.36935667485227E+0000, 9.36935667485227E+0000,*,
OtsAC19NSNT_0004,12,OtsAC15NSNT_1808,12,12,4,-9.37742301571764E+0000, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 4.28630610260616E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC16NSNT_1729,12,12,2, 1.36033843843984E+0000, 1.36033843843984E+0000,*,OtsAC16NSNT_2117,12,12,2, 1.74871991159259E+0000, 0.00000000000000E+0000,,12,4, 3.88910685004187E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC14NSNT_1223,12,12,5,-1.34016379280373E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 2.99473308532331E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC14NSNT_1835,12,12,4,-8.87776759478898E+0000, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 2.68322243550590E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC14NSNT_1480,12,12,5,-1.37522756012089E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 2.50082719004549E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC15NSNT_1640,12,12,5,-1.29069926338107E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 1.81837242266012E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC15NSNT_1935,12,12,4,-1.15673785031181E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 9.09762744338272E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0004,12,OtsAC14NSNT_1107,12,12,4,-1.16568237107309E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1310,11,11,1, 1.17246337877003E+0001, 1.17246337877003E+0001,*,12,5, 5.94700755528470E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0005,12,
OtsAC19NSNT_0006,12,OtsAC14NSNT_1117,9,9,1, 1.08512787003268E+0001, 1.08512787003268E+0001,*,OtsAC14NSNT_1337,12,12,0, 1.95831558835178E+0001, 1.95831558835178E+0001,*,12,1, 3.40034653110662E+0001, 3.40034653110662E+0001,*,
OtsAC19NSNT_0006,12,OtsAC14NSNT_1117,9,9,1, 1.08512787003268E+0001, 1.08512787003268E+0001,*,OtsAC16NSNT_1124,9,9,3,-6.02357721302594E+0000, 0.00000000000000E+0000,,10,4, 4.73644369479748E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0006,12,OtsAC16NSNT_1041,12,12,4,-6.77961231827543E+0000, 0.00000000000000E+0000,,OtsAC14NSNT_1337,12,12,0, 1.95831558835178E+0001, 1.95831558835178E+0001,*,12,6, 4.03139150695434E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0006,12,OtsAC16NSNT_2228,12,12,6,-1.58599398266101E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1337,12,12,0, 1.95831558835178E+0001, 1.95831558835178E+0001,*,12,6, 2.85099153439734E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0006,12,OtsAC14NSNT_1117,9,9,1, 1.08512787003268E+0001, 1.08512787003268E+0001,*,OtsAC14NSNT_1254,11,11,4,-8.30930429103165E+0000, 0.00000000000000E+0000,,12,5, 1.86653195468711E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1189,12,12,0, 1.22678837225238E+0001, 1.22678837225238E+0001,*,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,0, 3.48650862088087E+0001, 3.48650862088087E+0001,*,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1955,12,12,0, 1.03797100362196E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,1, 2.91425047546747E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_1296,12,12,1, 4.19966145733913E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,2, 2.08901663535610E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,NS_OP_14_0266,12,12,2,-6.29546819638878E-0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 1.00539795655364E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_1729,12,12,3,-6.15905634479390E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 9.11590424827059E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC14NSNT_1234,12,12,2,-1.42207733690171E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 8.64237257177271E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_1786,12,12,4,-1.14401355743713E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 8.10871971480893E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1106,12,12,3,-8.34821571914512E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 7.14701610966086E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC14NSNT_1393,11,11,4,-1.17963091675900E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,4, 5.78016024257606E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC14NSNT_1107,12,12,3,-6.96053267369971E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,5, 4.82693085336396E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1189,12,12,0, 1.22678837225238E+0001, 1.22678837225238E+0001,*,OtsAC14NSNT_1011,12,12,3,-6.24266602017576E+0000, 0.00000000000000E+0000,,12,4, 4.64522795052486E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_2159,12,12,2, 9.67487979696568E-0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,5, 4.05146074992070E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_1440,12,12,5,-1.45753455885358E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,5, 2.96535997870045E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1432,12,12,4,-1.13059690808169E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,5, 2.72611892376684E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_2040,12,12,5,-1.50358481065434E+0001, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,5, 2.16166279112871E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1189,12,12,0, 1.22678837225238E+0001, 1.22678837225238E+0001,*,NS_15_OP_AD_122,12,12,3,-4.08663602976376E+0000, 0.00000000000000E+0000,,12,5, 1.83639140908228E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1189,12,12,0, 1.22678837225238E+0001, 1.22678837225238E+0001,*,OtsAC15NSNT_1308,12,12,3,-3.63524011954547E+0000, 0.00000000000000E+0000,,12,5, 1.37127978796752E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1189,12,12,0, 1.22678837225238E+0001, 1.22678837225238E+0001,*,OtsAC15NSNT_1774,12,12,4,-8.92300737308064E+0000, 0.00000000000000E+0000,,12,5, 1.32823860083120E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1703,12,12,3,-5.90947204722599E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,6, 1.25937533817595E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC15NSNT_1570,12,12,3,-3.54814439821093E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,6, 1.11897795810413E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,NS_15_OP_BD_088,12,12,4,-9.83849541285072E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,6, 1.00938380699878E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0010,12,OtsAC16NSNT_2198,12,12,4,-9.76754788481194E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_082,12,12,0, 1.64230241847083E+0001, 1.64230241847083E+0001,*,12,6, 4.74662091537580E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0012,12,OtsAC15NSNT_1203,12,12,0, 1.80265874151253E+0001, 1.80265874151253E+0001,*,OtsAC15NSNT_1014,12,12,0, 1.62490543884945E+0001, 1.62490543884945E+0001,*,12,0, 4.15185709505604E+0001, 4.15185709505604E+0001,*,
OtsAC19NSNT_0012,12,OtsAC15NSNT_1203,12,12,0, 1.80265874151253E+0001, 1.80265874151253E+0001,*,OtsAC15NSNT_1243,12,12,5,-1.05728734307717E+0001, 0.00000000000000E+0000,,12,5, 1.03068725558347E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0012,12,OtsAC15NSNT_1203,12,12,0, 1.80265874151253E+0001, 1.80265874151253E+0001,*,OtsAC15NSNT_1677,12,12,4,-7.98039477624767E+0000, 0.00000000000000E+0000,,12,6, 4.18501902736160E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0012,12,OtsAC15NSNT_1203,12,12,0, 1.80265874151253E+0001, 1.80265874151253E+0001,*,OtsAC15NSNT_1118,12,12,5,-1.28927812645142E+0001, 0.00000000000000E+0000,,12,6, 3.03744313494778E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0012,12,OtsAC14NSNT_1534,12,12,5,-1.23744056979202E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1014,12,12,0, 1.62490543884945E+0001, 1.62490543884945E+0001,*,12,6, 8.66654271686850E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0012,12,NS_15_OP_AD_423,12,12,6,-1.71166426743692E+0001, 0.00000000000000E+0000,,OtsAC15NSNT_1014,12,12,0, 1.62490543884945E+0001, 1.62490543884945E+0001,*,12,6, 5.12112098991874E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_AD_271,12,12,1, 9.86918213712071E+0000, 9.86918213712071E+0000,*,12,1, 3.22457420990088E+0001, 3.22457420990088E+0001,*,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1125,12,12,2, 2.45374934412885E+0000, 0.00000000000000E+0000,,12,4, 1.49455100094676E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1952,12,12,4,-6.87197849070478E+0000, 0.00000000000000E+0000,,12,5, 9.17549497585734E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1277,12,12,5,-1.32025707743729E+0001, 0.00000000000000E+0000,,12,5, 6.59854886203340E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1253,11,11,5,-1.35616554783085E+0001, 0.00000000000000E+0000,,12,5, 5.92146742818195E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC16NSNT_2209,12,12,5,-1.09724731669426E+0001, 0.00000000000000E+0000,,12,6, 3.94516469391414E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_BD_320,12,12,5,-1.36316258076622E+0001, 0.00000000000000E+0000,,12,6, 3.14764258166419E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC16NSNT_2448,12,12,4,-8.03259768538924E+0000, 0.00000000000000E+0000,,12,6, 2.85373644295857E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1197,11,11,4,-8.56615132530093E+0000, 0.00000000000000E+0000,,12,6, 2.55016793418706E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_OP_14_0712,12,12,6,-1.73729288993008E+0001, 0.00000000000000E+0000,,12,6, 2.45988709883828E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC16NSNT_1973,12,12,4,-5.85143044986203E+0000, 0.00000000000000E+0000,,12,6, 2.19164434626740E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC16NSNT_2558,12,12,6,-1.80214377569712E+0001, 0.00000000000000E+0000,,12,6, 1.45307644465855E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1185,12,12,6,-1.76336789121687E+0001, 0.00000000000000E+0000,,12,6, 1.23155663959496E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC14NSNT_1824,12,12,5,-1.49439630585814E+0001, 0.00000000000000E+0000,,12,6, 1.11594791710423E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_OP_14_0612,12,12,5,-1.47305395653003E+0001, 0.00000000000000E+0000,,12,6, 8.29283829521561E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1845,12,12,6,-1.74483130322228E+0001, 0.00000000000000E+0000,,12,6, 7.66308466768731E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC16NSNT_1146,12,12,6,-1.76622387600406E+0001, 0.00000000000000E+0000,,12,6, 7.48484054702649E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_AD_307,12,12,6,-1.84922450674393E+0001, 0.00000000000000E+0000,,12,6, 5.60918653543581E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_AD_550,12,12,6,-1.70748786036996E+0001, 0.00000000000000E+0000,,12,6, 5.17026390825336E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1064,12,12,4,-7.82296437121129E+0000, 0.00000000000000E+0000,,12,6, 4.96021701389286E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_BD_093,12,12,6,-1.85784776294854E+0001, 0.00000000000000E+0000,,12,6, 4.37067959517462E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_15_OP_AD_628,12,12,6,-1.92473254275527E+0001, 0.00000000000000E+0000,,12,6, 4.04290472291319E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,OtsAC16NSNT_2116,12,12,4,-8.49270552213915E+0000, 0.00000000000000E+0000,,NS_15_OP_AD_271,12,12,1, 9.86918213712071E+0000, 9.86918213712071E+0000,*,12,5, 3.88003042608992E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC15NSNT_1175,12,12,6,-1.78603399024316E+0001, 0.00000000000000E+0000,,12,6, 2.37954177951532E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,NS_OP_14_0440,12,12,6,-1.81467758562301E+0001, 0.00000000000000E+0000,,12,6, 2.11554144168994E-0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0013,12,NS_15_OP_AD_267,12,12,0, 1.93287821314594E+0001, 1.93287821314594E+0001,*,OtsAC14NSNT_1706,12,12,6,-1.80277284717555E+0001, 0.00000000000000E+0000,,12,6, 5.85801329802846E-0002, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,OtsAC15NSNT_1203,12,12,0, 1.59839564950444E+0001, 1.59839564950444E+0001,*,OtsAC15NSNT_1034,12,12,0, 1.92195794105503E+0001, 1.92195794105503E+0001,*,12,0, 4.20211407408633E+0001, 4.20211407408633E+0001,*,
OtsAC19NSNT_0014,12,OtsAC15NSNT_1203,12,12,0, 1.59839564950444E+0001, 1.59839564950444E+0001,*,OtsAC16NSNT_2379,12,12,1, 1.00078228785600E+0001, 0.00000000000000E+0000,,12,2, 2.62274746777835E+0001, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,OtsAC15NSNT_1203,12,12,0, 1.59839564950444E+0001, 1.59839564950444E+0001,*,OtsAC16NSNT_1205,12,12,1, 1.05796397811567E+0001, 0.00000000000000E+0000,,12,3, 2.23451746211090E+0001, 0.00000000000000E+0000,,
