Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC17NSNT_2685,12,OtsAC14NSNT_1572,12,12,4,-7.28485539167335E+0000, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 5.03022083887982E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_12_0174,12,12,5,-1.19496411797604E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 4.97486591531037E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_13_0084,12,12,4,-8.84865317582813E+0000, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 4.04072861127541E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_12_0123,12,12,5,-1.40957484779045E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 2.56860045404951E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_13_0798,12,12,5,-1.47623344344436E+0001, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,0, 2.04627604467121E+0001, 2.04627604467121E+0001,*,12,6, 2.46533598274149E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_12_0190,12,12,5,-1.40917733416566E+0001, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,0, 2.04627604467121E+0001, 2.04627604467121E+0001,*,12,6, 2.02838524440366E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,OtsAC14NSNT_1489,12,12,6,-1.88179873000281E+0001, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,0, 2.04627604467121E+0001, 2.04627604467121E+0001,*,12,6, 2.01024658334895E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS_Out_13_1370,7,7,3,-9.76683741920055E+0000, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,5, 1.28265503711040E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_13_0485,12,12,5,-1.37481696854768E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 1.09231918202004E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_13_0243,12,12,6,-1.83874447329362E+0001, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,0, 2.04627604467121E+0001, 2.04627604467121E+0001,*,12,6, 1.05274545677532E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS-OP_13_1061,12,12,0, 1.66381326104371E+0001, 1.66381326104371E+0001,*,NS-OP_13_0597,7,7,3,-1.04259011898425E+0001, 0.00000000000000E+0000,,12,4, 9.44631305631668E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS_OP_14_0146,7,7,4,-1.45503292341283E+0001, 0.00000000000000E+0000,,NS-OP_13_0936,12,12,0, 2.04627604467121E+0001, 2.04627604467121E+0001,*,12,5, 7.65976775351510E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,OtsAC14NSNT_1489,12,12,6,-1.88179873000281E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,6, 5.95231080136701E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2685,12,NS_OP_14_0146,7,7,4,-1.45503292341283E+0001, 0.00000000000000E+0000,,OtsAC14NSNT_1410,12,12,1, 1.56402696847530E+0001, 0.00000000000000E+0000,,12,5, 3.18827746055633E-0002, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS-OP_13_0281,12,12,0, 1.36776064888387E+0001, 1.36776064888387E+0001,*,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,0, 3.62967606499916E+0001, 3.62967606499916E+0001,*,
OtsAC17NSNT_2690,12,NS-OP_13_0634,7,7,2,-3.13323813539148E+0000, 0.00000000000000E+0000,,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,2, 1.53087899588913E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS_Out_13_1370,7,7,3,-9.15479820538656E+0000, 0.00000000000000E+0000,,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,3, 6.85834032231877E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,OtsAC14NSNT_1489,12,12,3,-3.79332651799629E+0000, 0.00000000000000E+0000,,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,5, 6.63234568775577E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS-OP_13_0281,12,12,0, 1.36776064888387E+0001, 1.36776064888387E+0001,*,OtsAC14NSNT_1697,12,12,4,-6.71408957394408E+0000, 0.00000000000000E+0000,,12,5, 3.16265253263557E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS_OP_14_0146,7,7,4,-1.31583567331802E+0001, 0.00000000000000E+0000,,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,4, 2.31503419157456E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS-OP_13_0281,12,12,0, 1.36776064888387E+0001, 1.36776064888387E+0001,*,NS_SS_14_0048,8,8,2,-3.97958055977485E+0000, 0.00000000000000E+0000,,12,4, 1.70154663874005E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS-OP_13_0244,12,12,4,-7.53133845574181E+0000, 0.00000000000000E+0000,,NS-OP_13_0438,12,12,0, 1.63840429112207E+0001, 1.63840429112207E+0001,*,12,6, 1.00459272395899E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2690,12,NS-OP_13_0281,12,12,0, 1.36776064888387E+0001, 1.36776064888387E+0001,*,NS-SS_12_0052,7,7,4,-1.33945678119244E+0001, 0.00000000000000E+0000,,12,4, 5.36410145143518E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_12_0014,12,12,0, 1.38394479413495E+0001, 1.38394479413495E+0001,*,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,0, 3.79033066722237E+0001, 3.79033066722237E+0001,*,
OtsAC17NSNT_2694,12,NS-OP_13_0634,7,7,2,-2.86328074628098E+0000, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,2, 1.57963619560538E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_12_0123,12,12,3,-1.97054350347282E+0000, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,4, 1.42308253776061E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_12_0095,12,12,4,-7.45551945381846E+0000, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,4, 1.28431734010719E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_0482,12,12,4,-7.02074890295334E+0000, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,4, 9.75624236023135E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_1174,12,12,5,-1.16731708021076E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 7.75833092308288E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_1043,12,12,5,-1.20810690574289E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 5.80069012061038E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_1089,12,12,5,-1.26248054347973E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 5.66084186158542E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_12_0014,12,12,0, 1.38394479413495E+0001, 1.38394479413495E+0001,*,NS-OP_13_0222,12,12,5,-1.05520262997396E+0001, 0.00000000000000E+0000,,12,5, 5.23402268228156E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_0281,12,12,5,-1.27296474397907E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 4.04699993394437E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_1120,12,12,5,-1.34404413090706E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 3.32233506711463E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_0979,12,12,4,-7.36463314336688E+0000, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 3.08865423132256E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_0532,12,12,5,-1.58384528447415E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 2.91695554446845E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS_Out_13_1629,12,12,5,-1.47419617229136E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 2.74154897711123E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_13_0485,12,12,5,-1.24172776177235E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,6, 2.42121923727419E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS-OP_12_0183,12,12,5,-1.30555145127431E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,6, 2.40270141385087E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2694,12,NS_OP_14_0146,7,7,4,-1.39295562311500E+0001, 0.00000000000000E+0000,,NS-OP_12_0023,12,12,0, 1.94351609277432E+0001, 1.94351609277432E+0001,*,12,5, 6.74694516893584E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS-OP_12_0112,12,12,0, 1.73839425433623E+0001, 1.73839425433623E+0001,*,NS-OP_12_0192,12,12,0, 1.86826252761203E+0001, 1.86826252761203E+0001,*,12,0, 4.33600392256078E+0001, 4.33600392256078E+0001,*,
OtsAC17NSNT_2695,12,NS-OP_12_0112,12,12,0, 1.73839425433623E+0001, 1.73839425433623E+0001,*,NS-OP_13_0948,12,12,4,-9.07361929334157E+0000, 0.00000000000000E+0000,,12,5, 6.71561025417027E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS-OP_12_0112,12,12,0, 1.73839425433623E+0001, 1.73839425433623E+0001,*,OtsAC14NSNT_1128,7,7,3,-7.53727330638711E+0000, 0.00000000000000E+0000,,12,4, 4.75874729330283E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS-OP_12_0112,12,12,0, 1.73839425433623E+0001, 1.73839425433623E+0001,*,NS-OP_13_0597,7,7,3,-8.19430945686983E+0000, 0.00000000000000E+0000,,12,4, 4.29500849234342E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS_Out_13_1214,12,12,4,-6.99665665132453E+0000, 0.00000000000000E+0000,,NS-OP_12_0192,12,12,0, 1.86826252761203E+0001, 1.86826252761203E+0001,*,12,6, 3.35482238586941E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS-OP_13_0194,12,12,6,-1.60227579906191E+0001, 0.00000000000000E+0000,,NS-OP_12_0192,12,12,0, 1.86826252761203E+0001, 1.86826252761203E+0001,*,12,6, 1.85502183094895E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2695,12,NS-OP_12_0119,12,12,7,-1.87405649592952E+0001, 0.00000000000000E+0000,,NS-OP_12_0192,12,12,0, 1.86826252761203E+0001, 1.86826252761203E+0001,*,12,7, 2.65905038447175E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2696,12,
OtsAC17NSNT_2698,12,NS-OP_12_0176,12,12,0, 1.59803297330405E+0001, 1.59803297330405E+0001,*,NS-OP_12_0049,12,12,0, 1.57020003300068E+0001, 1.57020003300068E+0001,*,12,0, 3.88816709523170E+0001, 3.88816709523170E+0001,*,
OtsAC17NSNT_2698,12,NS_Out_13_1370,7,7,1, 7.25753459865622E-0001, 0.00000000000000E+0000,,NS-OP_12_0049,12,12,0, 1.57020003300068E+0001, 1.57020003300068E+0001,*,12,4, 1.66374768515737E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2698,12,NS-OP_13_0634,7,7,3,-9.86595305813352E+0000, 0.00000000000000E+0000,,NS-OP_12_0049,12,12,0, 1.57020003300068E+0001, 1.57020003300068E+0001,*,12,4, 1.56782455504630E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_12_0003,12,12,0, 1.64212915133724E+0001, 1.64212915133724E+0001,*,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,0, 4.31046736810235E+0001, 4.31046736810235E+0001,*,
OtsAC17NSNT_2704,12,NS-OP_12_0003,12,12,0, 1.64212915133724E+0001, 1.64212915133724E+0001,*,NS-OP_12_0083,12,12,4,-2.02021055778645E+0000, 0.00000000000000E+0000,,12,4, 1.68221045350039E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS_OP_14_0146,7,7,4,-1.33778092319606E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,4, 5.84589102599848E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS_Out_13_1370,7,7,4,-1.45107927747302E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,4, 4.95442307740420E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_12_0190,12,12,6,-1.60075245225663E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 3.70611031753281E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS_Out_13_1455,12,12,6,-1.65370265963378E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 3.41116830011461E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_12_0230,12,12,6,-1.68710655933052E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 3.36236475329901E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_1085,12,12,6,-1.77638328374474E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 3.07527289605670E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_0713,12,12,6,-1.70781198026611E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 2.83572493006321E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_0281,12,12,6,-1.69418782371907E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 2.63992947684384E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_12_0003,12,12,0, 1.64212915133724E+0001, 1.64212915133724E+0001,*,NS-OP_13_0712,12,12,5,-1.15699098461756E+0001, 0.00000000000000E+0000,,12,6, 2.49886192136708E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_12_0014,12,12,5,-1.37847249288472E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 2.40997591510686E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_0350,12,12,6,-1.71823669530483E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 2.26331450811676E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_0634,7,7,4,-1.36991662015557E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,5, 1.63105594571986E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_1047,12,12,6,-1.89689733293537E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 8.20473924601509E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2704,12,NS-OP_13_1136,12,12,6,-1.93222395112755E+0001, 0.00000000000000E+0000,,NS-OP_12_0019,12,12,0, 2.08691195401817E+0001, 2.08691195401817E+0001,*,12,6, 6.66670149633897E-0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS-OP_13_0810,12,12,0, 1.65847416594386E+0001, 1.65847416594386E+0001,*,12,0, 4.20375461425889E+0001, 4.20375461425889E+0001,*,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS-OP_13_1102,12,12,3,-2.27261342282399E+0000, 0.00000000000000E+0000,,12,3, 1.94774947452824E+0001, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS_SS_13_0201,8,8,4,-1.20986981496199E+0001, 0.00000000000000E+0000,,12,4, 5.74787843119877E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS-OP_13_0307,12,12,5,-9.12267512039844E+0000, 0.00000000000000E+0000,,12,6, 5.49852135284365E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS_OP_14_0256,12,12,4,-7.17460918040560E+0000, 0.00000000000000E+0000,,12,6, 3.44780327754232E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS-OP_13_0143,12,12,3,-8.45391270126369E-0001, 0.00000000000000E+0000,,12,6, 2.75954849106719E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0723,12,12,3,-2.54565432153662E+0000, 0.00000000000000E+0000,,NS-OP_13_0810,12,12,0, 1.65847416594386E+0001, 1.65847416594386E+0001,*,12,6, 2.48839552200582E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,NS_Out_13_1681,12,12,4,-7.31095356574535E+0000, 0.00000000000000E+0000,,12,6, 2.23271806133096E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0285,12,12,4,-7.35928785884828E+0000, 0.00000000000000E+0000,,NS-OP_13_0810,12,12,0, 1.65847416594386E+0001, 1.65847416594386E+0001,*,12,6, 2.17159508255895E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2706,12,NS-OP_13_0507,12,12,0, 1.78050670216002E+0001, 1.78050670216002E+0001,*,OtsAC14NSNT_1638,12,12,6,-1.72864510502841E+0001, 0.00000000000000E+0000,,12,6, 1.11174733411482E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2710,12,
OtsAC17NSNT_2712,12,
OtsAC17NSNT_2714,12,
OtsAC17NSNT_2718,12,NS-OP_13_1081,12,12,0, 1.90681675558514E+0001, 1.90681675558514E+0001,*,NS-OP_13_1020,12,12,1, 1.22602625701427E+0001, 1.22602625701427E+0001,*,12,1, 3.72683269010089E+0001, 3.72683269010089E+0001,*,
