Offspring ID,Loci typed,Mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1685,12,12,2, 6.26767223257124E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1368,12,12,2, 5.83157368975903E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2145,12,12,2, 4.70864213328808E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2003,12,12,2, 4.53083546992638E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1813,12,12,2, 3.09365417301344E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1141,12,12,2, 3.02645669707028E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsCC16NSNT_2091,9,9,1, 1.56511568624035E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0014,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1281,12,12,3, 2.82342365513931E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0017,11,,0,0,0, 0.00000000000000E+0000,NS_15_OP_BD_138,12,11,0, 1.45169978148903E+0001, 1.45169978148903E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0017,11,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1489,12,11,2, 5.68002881640924E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0017,11,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1310,12,11,2, 2.22858341391274E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0017,11,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1265,12,11,2, 1.38001706526787E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0017,11,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1113,12,11,2, 4.22725992678173E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0018,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1538,12,12,4, 1.99302767715375E+0000, 1.99302767715375E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_307,12,12,0, 1.52648227612588E+0001, 1.52648227612588E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2206,12,12,2, 4.56928666411377E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1073,12,12,2, 1.50580125832167E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_540,12,12,3, 4.17015694940445E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0019,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2122,12,12,3, 3.46432705309735E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0020,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1472,12,12,0, 2.12200953684353E+0001, 2.12200953684353E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0020,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1092,12,12,3, 2.19058537847731E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0021,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1185,12,12,0, 1.53923812797397E+0001, 1.53923812797397E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1453,12,12,1, 1.38336972968826E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1825,12,12,2, 6.35801858617175E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0022,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1244,12,12,2, 6.26102960648492E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0026,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_469,12,12,0, 1.28089511295342E+0001, 1.28089511295342E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0026,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1511,12,12,2, 1.72699835708823E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_271,12,12,2, 5.01703635260003E+0000, 5.01703635260003E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0028,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1500,12,12,3, 1.53079428206894E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1790,12,12,0, 1.37524652207110E+0001, 1.37524652207110E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1331,12,12,2, 4.20020482934349E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1039,12,12,2, 4.12558004858539E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1689,12,12,2, 1.76862013009437E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0029,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1868,12,12,2, 1.36469992322976E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0030,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0035,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1222,12,12,0, 1.39361238361716E+0001, 1.39361238361716E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0040,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1553,12,12,0, 1.41770698130119E+0001, 1.41770698130119E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0040,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1674,12,12,2, 5.21702005183309E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0040,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1244,12,12,3, 3.21766496612192E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0040,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1132,12,12,2, 5.31768383897360E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0040,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1860,12,12,3, 1.89729514020039E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0042,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0308,12,12,3, 6.88774555253031E-0001, 6.88774555253031E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1359,12,12,1, 1.20454822503096E+0001, 1.20454822503096E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_511,12,12,2, 5.43598812073139E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0761,12,12,2, 2.14397318973917E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2013,12,12,2, 1.72911666526823E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1657,12,12,2, 1.35758748200351E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0043,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1333,11,11,2, 6.69209490527486E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0044,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_361,12,12,0, 1.72018523378030E+0001, 1.72018523378030E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0045,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2443,12,12,3, 1.69215657272430E+0000, 1.69215657272430E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0046,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_478,12,12,0, 1.64863067345728E+0001, 1.64863067345728E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0046,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1149,12,12,2, 2.50582810342763E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1185,12,12,0, 1.57640887239165E+0001, 1.57640887239165E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1755,12,12,1, 1.04641519784658E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1086,12,12,2, 3.46854356295424E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1524,12,12,2, 3.36589631932633E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1277,12,12,2, 2.78591985063548E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2158,12,12,2, 2.69041135295788E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1091,12,12,2, 2.54375165397557E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1844,12,12,3, 1.65834063699348E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1472,12,12,2, 8.98066734054517E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1452,12,12,2, 8.41446436877631E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1552,12,12,3, 7.42227620556982E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0048,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_254,12,12,2, 1.76006541965725E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0050,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1222,12,12,0, 1.10343572653151E+0001, 1.10343572653151E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0050,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1197,11,11,2, 1.94408108327012E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0053,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_241,12,12,0, 1.65475977722376E+0001, 1.65475977722376E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0054,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0062,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_272,12,12,0, 1.30026650178717E+0001, 1.30026650178717E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0062,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1865,12,12,2, 3.43354401885531E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0062,12,,0,0,0, 0.00000000000000E+0000,OtsCC16NSNT_2091,9,9,1, 1.68999023923927E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0062,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1205,12,12,2, 1.05843751258297E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0071,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1472,12,12,3, 1.75212571348795E+0000, 1.75212571348795E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0073,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_460,12,12,0, 1.55960977803993E+0001, 1.55960977803993E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0073,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2000,12,12,2, 2.71642329584030E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0073,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0397,12,12,2, 1.29580540371596E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0077,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1097,12,12,2, 1.77838668648188E+0000, 1.77838668648188E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0077,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1310,11,11,2, 1.69911184520256E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0078,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1145,12,12,0, 1.73433412258750E+0001, 1.73433412258750E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0078,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_406,12,12,2, 3.13074828302191E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0078,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1244,12,12,3, 8.34478886674428E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0078,12,,0,0,0, 0.00000000000000E+0000,NS_15_C_AD_039,9,9,2, 7.90114072073968E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0078,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0362,12,12,2, 2.29279742077960E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1794,12,12,0, 2.24815736268390E+0001, 2.24815736268390E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1476,12,12,0, 2.03468241993587E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1891,12,12,1, 1.38940054513555E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1598,12,12,2, 7.47942154507487E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1763,12,12,3, 2.28965869071459E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2125,12,12,3, 1.24581901428121E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0080,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1695,12,12,3, 4.02151164960129E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1091,12,12,0, 1.89715942927836E+0001, 1.89715942927836E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1860,12,12,1, 1.33822896284271E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1002,12,12,2, 6.61180063502256E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1216,12,12,2, 6.20816160618580E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1376,12,12,2, 4.13023483206876E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2016,12,12,3, 1.30347826324878E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2053,12,12,2, 1.25086691602551E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1464,12,12,3, 6.01731059935900E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0081,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1467,12,12,3, 3.51732985295705E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0082,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1064,12,12,0, 1.62481863158518E+0001, 1.62481863158518E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0082,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1989,12,12,1, 9.85679208419407E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0082,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1459,12,12,2, 5.97689221165408E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0082,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1141,12,12,2, 3.77161303585315E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
